x,y,Label
-0.8271130482072779,-1.652413685897169,1
-0.9113742503465394,0.0551689251623646,1
-1.9204139791388122,0.19260441152406482,1
-1.2946055091888065,1.8557374010752112,1
0.3277408570837639,-0.6653562669547601,1
-1.657969449617763,1.3882324208320846,1
0.11551941119754705,0.052285266182108714,1
-1.1674908667381008,1.1765593964964713,1
1.769150918675165,-1.9185837691188827,1
0.2950128347727632,0.006160066178213963,1
-1.7484408964909788,0.06898846739170006,1
0.8262391172567223,0.9192437448798771,1
-0.054247838112025715,-0.5458611440036458,1
-0.8574122543762948,-0.5651613670134812,1
-1.9378144541370728,-1.539573116417221,1
1.3119735079619894,0.05403512932806409,1
-1.021804661962527,-1.8239814929050122,1
-0.36306389191960475,0.25471354508307664,1
1.1030214908204536,0.962802810557378,1
-0.11926050026157675,-1.4029223060158458,1
-0.8836560389140304,-0.6491178314482253,1
1.8916936445035035,-1.3527380552699526,1
-1.240566791585553,-1.0949771599419513,1
-1.7898726338159539,0.25193256510998907,1
1.038942789160029,-1.581398548234163,1
0.7967305929898201,1.5217853767682126,1
-1.4185810432117991,-1.6640169315053979,1
-1.2088786226487862,-0.6736279650051777,1
-0.3948132995903846,-0.8073852361165264,1
-0.7372249488427687,0.05582123396354666,1
1.1384324347912615,1.1845980083702559,1
-1.772703296955791,-1.7656036329294031,1
-1.2379670369451858,-0.8327743172525213,1
1.3581315411706245,-0.2958283166754634,1
1.6370429611262622,1.7369495109686612,1
0.5741265898910033,1.6520378095102144,1
1.663611565204746,-0.42814853659695373,1
1.1868878449505305,1.0691406357281297,1
0.7159204202561251,1.598245022444651,1
1.9105764923764266,1.892027748478117,1
0.7041164659072603,0.322542773776914,1
-1.6457519702088401,-1.8782301171484073,1
-1.9031261722093733,-1.2494062842637321,1
-0.31652215516263515,-0.14279585543098516,1
2.45052104558284,2.9781472736628753,0
2.295684230944924,-3.648079728483167,0
-2.4924646875607444,2.311331123520425,0
3.2135439502109486,-2.532549427039436,0
2.6299002954592536,2.495027422168029,0
3.6831314695232393,-2.7877628692872776,0
-3.8714840204518604,3.4012033774355013,0
3.934824612079252,-2.6478164752701874,0
-2.271412126549116,3.6169893811776195,0
2.0603054774602283,-2.544708730795956,0
-2.1165676437961762,-2.719196936245077,0
-3.923791787474781,-2.7216167327925422,0
2.6904150964658733,-3.684832396516751,0
3.0784093905414283,2.884783358372527,0
-3.1904733333071613,3.6222235674550207,0
2.7467888603401205,3.0328017605304627,0
-2.7830142958705677,-2.9759393602982396,0
3.581128769446865,3.048986838263313,0
3.6480388057477278,-3.32679444854785,0
-3.0198670022497254,3.84246284154428,0
3.0962923208268274,-3.493561159762838,0
-2.8834889037446283,2.386430724258795,0
3.7067401344856243,-2.707823698627587,0
3.243288477960422,-2.6384866816369144,0
2.0188796865573373,-3.2779855320981985,0
3.375192788606535,-3.8542163077899927,0
2.6012263033249123,3.9653689031471275,0
-2.169751152984994,2.426540320081524,0
-2.5847285765619192,-3.596916212409755,0
-3.36372540014058,-3.6581938080998304,0
2.986992224846011,-2.333203750736174,0
2.954705385547445,-3.0068053506510104,0
2.637316818644539,-2.219990672507506,0
-3.892679547312918,2.247697416645056,0
-2.14237256979692,-3.0018570069012567,0
2.713554835638284,2.352271561603726,0
3.583342153484903,2.3457697913264495,0
3.8322333240489,-3.3600185024220837,0
2.2367489616613536,2.0238513106226925,0
-3.0232543409632697,-3.6540142859367064,0
2.8449523751691856,2.877893960775034,0
2.0084148120296117,3.703555159026096,0
3.4660627854975194,-2.143002729362893,0
2.6063048217128406,3.7849992216897883,0
3.570402095356404,2.4085686438743377,0
-2.918913954036719,3.6901200329463784,0
-2.018233334264875,3.35527308986825,0
2.6261270365660128,-2.6553415734291024,0
2.9938685243944763,-2.281832627220881,0
-3.256219180569194,-3.0902516827601874,0
-2.474702013964814,-2.7012789640797594,0
2.6217582396044,-3.3488281375759117,0
3.7355010845081527,2.1249300071864186,0
-3.3501904134377716,2.4863280728235377,0
-2.7863223760938567,-2.660122287573519,0
3.004013481936182,-3.7844438756731655,0
-2.9614111822665494,3.2222746971352363,0
2.0763561079634227,-3.8326696136666802,0
2.225943917697922,-2.492572448455973,0
3.390532798848218,-2.28448134228106,0
-3.255380797129753,-2.486905726222723,0
3.448968862191509,-2.243785681248447,0
3.1398839418125792,2.424492074770918,0
-3.8827907852016965,-2.112352158965095,0
-2.0404492958347102,2.3174492892747907,0
2.3614106479298815,2.7944364973789515,0
-2.4645780587383657,-2.0120260671534105,0
2.3675980003501556,-3.5849237574697774,0
-2.1761462948493664,3.097400452895527,0
2.3333834006377545,-2.345947656098155,0
3.4404357887710564,-3.5460545081380124,0
-3.325212848037129,3.1715282154627786,0
-3.3398330501791653,-2.886557939962616,0
2.5744095280862007,-2.8813068475185615,0
3.844655675045967,2.7470968431057123,0
-2.6183364217259504,-2.848395666284537,0
-2.3334102638359537,-3.676703505178194,0
3.7740415845580726,-3.5011153152084074,0
-3.5342946940973308,3.9119794061009765,0
-3.68766110797603,2.9576964199119704,0
-3.2160793454003036,2.3628476719139453,0
3.8070301154963158,3.076201063241772,0
-3.1701669562554162,3.5832875015760637,0
2.4092156478672644,-3.8667369718868017,0
-2.9887405020971123,3.3064480291717437,0
-3.672660140564486,2.0108112495934627,0
-3.6421904965687997,3.229385861301161,0
2.52172983047258,-2.2436818183688922,0
-2.4347671648862956,-2.3900524151042317,0
-3.6625761951618747,3.5086922986500273,0
2.126729029487768,-3.680675553552443,0
2.081052810551552,2.9796324910324303,0
-3.7110554199989183,-2.9809118516715127,0
-3.1556771216441755,2.3824664685117884,0
-3.8691355539554557,2.886570746299755,0
-2.022610610965617,-2.6932005723827253,0
-2.3640299149506925,2.8545516567784954,0
3.6558547912052983,-3.533740718208505,0
3.282996174948779,-3.7325643715797217,0
3.0771363216707757,-2.8685087727550282,0
